,date,startup,vertical,subvertical,city,investor,round,amount
554,2017-10-23,Park Easy,ecommerce,Machine learning based parking discovery,kolkata,Rockstart Accelerator,Seed/Angel,0.944
555,2017-10-24,TagBox,tech,Cold Chain monitoring solution,bangalore,"Indian Angel network, IAN Fund",Seed/Angel,0.0
556,2017-10-24,FYRE,food,Herbal energy shot maker,mumbai,Venture Catalysts,Seed/Angel,4.0
557,2017-10-24,ZipLoan,ecommerce,SME lending platform,delhi,"Matrix Partners India, WaterBridge Ventures, Whiteboard Capital, Sarbvir Singh",PrivateEquity,24.0
558,2017-10-24,Skillenza,ecommerce,Online Learning Platform,bangalore,"Blume Ventures, Indian Angel Network",Seed/Angel,5.776
559,2017-10-24,Chevon,food,Frozen Meat provider,mumbai,Greenfield Advisory,PrivateEquity,0.0
560,2017-10-25,PropStory,ecommerce,Real Estate content portal,delhi,"Abhishek Bhatewara, Vivek Shah, Haitong Securities, Suraj Saharan, Paras Arora",Seed/Angel,0.0
561,2017-10-25,SpotDraft,ecommerce,Contract Automation,delhi,"Hunch Ventures, Spiral Ventures, 500 Startups, Singapore Angel Network, Citrus Payments",Seed/Angel,4.4
562,2017-10-26,Big Basket,ecommerce,Online Grocery portal,bangalore,Helion Ventures Partners,PrivateEquity,40.0
563,2017-10-27,OfBusiness,tech,B2B Finance & Fulfilment Network,delhi,Kotak Mahindra Bank,DebtFunding,30.4
564,2017-10-27,Olly Credit,tech,Credit + payment mobile app,delhi,"Incubate Fund, Sandesh Kirkire, Anand Kumar, Yogesh Chaudhary",Seed/Angel,0.0
565,2017-10-28,CashFree,tech,Payments Platform for Marketplaces and Fintechs,delhi,Y Combinator,Seed/Angel,0.96
566,2017-10-28,Ola Cabs,ecommerce,App based cab hailing services,bangalore,ANI Technologies Pvt. Ltd,PrivateEquity,61.6
567,2017-10-30,GoldFarm,food,Agriculture Technology,coimbatore,Mahindra & Mahindra and Infuse Ventures,PrivateEquity,16.0
568,2017-10-31,NetMeds,ecommerce,Online Pharmacy,chennai,TannCam Investment & Sistema Asia Fund,PrivateEquity,112.0
569,2017-10-31,MSE,fintech,Equity Stock Exchange,mumbai,"IL&FS, Trust Capital, Rosy Blue Securities, Radhakrishan Damani and Rakesh Jhunjhunwala",PrivateEquity,256.0
570,2017-09-01,Aahaa Stores,ecommerce,Online B2B store for office supplies,chennai,YourNest Angel Fund,PrivateEquity,8.0
571,2017-09-01,MFine,ecommerce,Online Doctor Discovery platform,bangalore,"Stellaris Venture Partners, Mayur Abhaya, Rohit MA",PrivateEquity,12.0
572,2017-09-01,Canvera,ecommerce,Online Photography platform,mumbai,InfoEdge,PrivateEquity,10.4
573,2017-09-04,PrimaryIO,tech,Application Performance Acceleration,pune,"Accel Partners, Exfinity Ventures, Partech Ventures",PrivateEquity,44.8
574,2017-09-05,Shubh Loans,ecommerce,online lending platform,bangalore,"SRI Capital, BeeNext, Pravega Ventures",PrivateEquity,12.0
575,2017-09-05,Nest Education,tech,EduTech Platform,delhi,"Michael and Susan Dell Foundation, Anand Mahindra",Seed/Angel,4.8
576,2017-09-06,Lending Kart,ecommerce,Online Lending Platform,ahemadabad,"Bertelsmann India, Mayfield Capital, Saama Capital, Darrin Capital",PrivateEquity,86.0
577,2017-09-06,GoFro,ecommerce,Online travel booking platform,delhi,"HIS Co. Ltd, MakeMyTrip",PrivateEquity,80.0
578,2017-09-06,OncoStem,health,Medical Diagnostic Solutions,bangalore,"Sequoia Capital India, Artiman Ventures",PrivateEquity,48.0
579,2017-09-06,Power2SME,ecommerce,Buying Club for Small Businesses,delhi,"International Finance Corporation (IFC), Inventus Capital Partners, Accel Partners, Kalaari Capital, and Nandan Nilekani,",PrivateEquity,208.0
580,2017-09-07,Credit Vidya,ecommerce,Online Credit scoring platform,mumbai,Matrix Partners,PrivateEquity,40.0
581,2017-09-07,Tails Life,ecommerce,Pet care portal & mobile app,bangalore,V Balakrishnan.,PrivateEquity,0.0
582,2017-09-07,OYO Rooms,ecommerce,Branded budget hotels marketplace,delhi,"SoftBank Group, Sequoia Capital India, Lightspeed Venture Partners, Greenoaks Capital, Hero Enterprise",PrivateEquity,2000.0
583,2017-09-07,Early Salary,ecommerce,Online Unsecured Lending platform,pune,IFMR Capital,DebtFunding,6.24
584,2017-09-07,MamaEarth,ecommerce,online babycare products marketplace,delhi,Fireside Ventures,Seed/Angel,0.0
585,2017-09-07,Seniority,ecommerce,Ecommerce portal for senior citizens,pune,RPG Enterprises,PrivateEquity,8.0
586,2017-09-08,AYE Finance,ecommerce,Micro Lending Platform,delhi,"Triodos Investment Management,",DebtFunding,55.2
587,2017-09-08,Farmizen,tech,Agre-Tech Mobile app,bangalore,"Venture Highway, Alok Mittal, Mohit Agarwal, Anuj Gupta,",Seed/Angel,0.0
588,2017-09-11,Ecom Express,transport_mobility,Logistics Solutions provider,delhi,Warburg Pincus,PrivateEquity,240.0
589,2017-09-11,Call Health,ecommerce,Healthcare Services Aggregator,hyderabad,"Sachin Tendulkar, P.V SIndhu, Pullela Gopichand",PrivateEquity,49.6
590,2017-09-12,Sattviko,ecommerce,Health Food etailer,delhi,"Raman Roy, Arvind Uppal, Sonu Bhasin, G Ravishankar",Seed/Angel,0.0
591,2017-09-12,3HCare,ecommerce,Healthcare services portal,delhi,Undisclosed Investor,Seed/Angel,0.8
592,2017-09-12,Tonbo Imaging,tech,Imaging Technology for Armed Forces,bangalore,"WRV Capital, Qualcomm Ventures, Edelweiss Private Equity, Artiman Ventures",PrivateEquity,136.0
593,2017-09-12,Get My Parking,ecommerce,Smart Parking Enabler,delhi,"IAN Fund, Beenext, Indian Angel Network",PrivateEquity,24.0
594,2017-09-13,WittyFeed,tech,Content marketing platform,indore,"Anand Chandrasekaran, Apurva Chamaria, Ritesh Malik, Ashish Toshniwal, Ajeet Khurana",Seed/Angel,0.0
595,2017-09-13,Glowroad,ecommerce,women focussed customer-to-customer reseller network,bangalore,"Accel Partners,",PrivateEquity,16.0
596,2017-09-13,OYO Rooms,ecommerce,udget hotel marketplace,delhi,China Lodging Group,PrivateEquity,80.0
597,2017-09-13,Unacademy,ecommerce,Online learning platform,mumbai,"Sequoia Capital India, SAIF Partners, Nexus Venture Partners and Blume Ventures,",PrivateEquity,92.0
598,2017-09-13,Heterogenous,tech,Telecom & IoT platform,chennai,"Chennai Angels, Keiretsu Forum & Others",Seed/Angel,6.24
599,2017-09-14,Gurukul,ecommerce,co-working space provider,delhi,"Rohit Nanda, Rajit Nanda, Smarak Bhuyan, Sashwat Brahma,",Seed/Angel,0.0
600,2017-09-14,Smaaash,tech,Virtual Reality gaming and entertainment platform,mumbai,ECL Finance,PrivateEquity,352.0
601,2017-09-14,WheelStreet,ecommerce,Bike Rental Platform,bangalore,Y Combinator,Seed/Angel,0.96
602,2017-09-14,Xprep,ecommerce,Online Tutoring Platform,delhi,"Rising Stars, Manish Amin, Pallav Pandey, Chavi Jafa",PrivateEquity,0.0
603,2017-09-18,The Moms Co,ecommerce,Pregnancy & Baby Care product etailer,delhi,"DSG Consumer Partners, Saama Capital",PrivateEquity,8.0
604,2017-09-19,Noticeboard,tech,"mobile-first communication platform for on-field staff,",bangalore,"Shamik Sharma, Aprameya Radhakrishna",Seed/Angel,0.0
605,2017-09-19,High Radius,tech,Integrated receivables software solutions,hyderabad,Susquehanna Growth Equity LLC,PrivateEquity,400.0
606,2017-09-20,HWell24 Plus,health,Technology-Empowered Healthcare Solutions,mumbai,Undisclosed Investors,Seed/Angel,0.0
607,2017-09-21,SaveBC,fintech,financial services firm,others,Incofin Investment Management.,PrivateEquity,48.0
608,2017-09-21,Gaming Monk,ecommerce,E-sports platform,delhi,AdvantEdge,PrivateEquity,0.0
609,2017-09-21,91SpringBoard,ecommerce,Co-working spaces,delhi,"Sandway Investment Ltd, Pearl Brook Holdings, Silo Holdings and Al Nour",PrivateEquity,0.0
610,2017-09-21,Homergize,ecommerce,Home Furnishing & Building material marketplace,bangalore,LG Chandrasekhar,PrivateEquity,8.0
611,2017-09-22,Yatra,ecommerce,Online Travel Agency,delhi,InnoVen Capital India,DebtFunding,123.2
612,2017-09-22,Ace Turtle,tech,Omni-channel web commerce solutions provider,bangalore,InnoVen Capital,PrivateEquity,0.0
613,2017-09-25,Vogo,ecommerce,Scooter Rental Platform,bangalore,AV Thomas Group,Seed/Angel,0.0
614,2017-09-25,Synup,tech,SME Marketing Management Solution,bangalore,"Vertex Ventures, Prime Venture Partners.",PrivateEquity,48.0
615,2017-09-25,Tinmen,ecommerce,Food Delivery platform,hyderabad,Zomato Media Pvt. Ltd,PrivateEquity,0.0
616,2017-09-25,Cropin,tech,Crop Technology Solutions,bangalore,Beenext,PrivateEquity,0.0
617,2017-09-25,Rapido,ecommerce,Bike Aggregator Mobile App,bangalore,Battery Road Digital Holdings LLC,Seed/Angel,3.376
618,2017-09-25,Sportobuddy,ecommerce,Sports & Sport related equipment portal,mumbai,Mehul Shah,Seed/Angel,1.2
619,2017-09-26,Credifiable,ecommerce,Online consumer lending platform,bangalore,Kae Capital,PrivateEquity,0.0
620,2017-09-26,Inclov,ecommerce,Matchmaking app for the differently abled,delhi,"Rajan Anandan, Jamil Khatri, Ravi Iyer, Raghav Bahl",Seed/Angel,0.0
621,2017-09-26,Multibhashi,ecommerce,Language learning Mobile App,bangalore,"Aniruddha Malpani, Startup Oasis",Seed/Angel,0.0
622,2017-09-27,Transerve,tech,Geospatial Technology-based SaaS solutions,mumbai,"IL&FS Investment Managers, Omidyar Network.",PrivateEquity,12.8
623,2017-09-27,Fashalot,ecommerce,O2O fashion discovery platform,delhi,"Capillary Technologies, Whiteboard Capital, YourNest Angel Fund, Rajul Garg",PrivateEquity,0.0
624,2017-09-27,Pitstop,ecommerce,Car repair and Servicing Platform,bangalore,"Blume Ventures, Goldbell Group, Anurag Srivastava, Shailesh Rao, Amiya Pathak, Rajesh Yohanan and Rahul Garg",PrivateEquity,8.0
625,2017-09-27,GoChoppers,ecommerce,Luxury Helicopter Tourism Services portal,delhi,"Rivergate Capital,",Seed/Angel,0.0
626,2017-09-27,MyUpchar,ecommerce,Local Language Health Information portal,delhi,LetsVenture,Seed/Angel,2.4
627,2017-09-28,Aadyah,tech,Defense Tech & Aerospace startup,bangalore,Keiretsu Forum,PrivateEquity,8.0
628,2017-08-01,TouchKin,tech,Predictive Care Platform,bangalore,Kae Capital,PrivateEquity,10.4
629,2017-08-02,Ethinos,tech,Digital Marketing Agency,mumbai,Triton Investment Advisors,PrivateEquity,0.0
630,2017-08-02,Leverage Edu,ecommerce,Online platform for Higher Education Services,delhi,"Kashyap Deorah, Anand Sankeshwar, Deepak Jain, Sadashiva NT, Arjun Mehta, Satish Kaul, Anindya Ghose",Seed/Angel,0.0
631,2017-08-02,Zepo,ecommerce,DIY Ecommerce platform,mumbai,"Kunal Shah, LetsVenture, Anupam Mittal, Hetal Sonpal",Seed/Angel,4.0
632,2017-08-02,Click2Clinic,ecommerce,healthcare service aggregator,hyderabad,"Narottam Thudi, Shireesh Palle",Seed/Angel,6.8
633,2017-08-03,SpeedBox,transport_mobility,On-Demand Logistics Service provider,mumbai,Cismat Cargo Services Pvt. Ltd.,Seed/Angel,2.4
634,2017-08-03,Skill Connect,ecommerce,Recruitment Portal,jaipur,Rajasthan Angel Investor Network,Seed/Angel,0.0
635,2017-08-03,Chai Point,ecommerce,Tea Delivery Portal & offline stores,bangalore,"DSG Consumer Partners, Eight Roads Ventures India",PrivateEquity,0.0
636,2017-08-03,Zoctr,ecommerce,Health Products & Services Aggregator,mumbai,SIDBI,PrivateEquity,0.0
637,2017-08-04,Lime Tray,tech,Restaurant Management Solutions,delhi,JSW Ventures,PrivateEquity,0.0
638,2017-08-04,CoutLoot,ecommerce,Fashion Resale Marketplace,mumbai,"Anuj Puri, Redcliffe Capital, Artha India Ventures, Siddharth Kothari, Apoorv Ranjan Sharma,",Seed/Angel,0.0
639,2017-08-04,Box My Space,transport_mobility,Warehouse Aggregator,mumbai,"R. Jayakumar, Vaibhav Vohra, Aditya Vazirani, Rhea Vazirani, AVN Business Solutions, Dreamweaver Investments",Seed/Angel,0.0
640,2017-08-05,Curatio,health,Skincare Speciality services,chennai,Anicut Capital,PrivateEquity,0.0
641,2017-08-08,New Castle Technologies,tech,Hospital Management Software,chennai,Undisclosed investors,Seed/Angel,1.944
642,2017-08-08,My Forex Eye,ecommerce,foreign exchange services,delhi,"Rahul Dev Kumar, Rajesh Mahajan, Ankit Sharma and others",Seed/Angel,1.76
643,2017-08-09,TruxApp,transport_mobility,Mobile based Logistics Service,delhi,"Venugopal Dhoot, Ajay Bhatia, Tarun Khandelwal, Ganpat Singhvi, Mandhian family & Others",Seed/Angel,24.8
644,2017-08-09,CroFarm,tech,Agriculture Supply Chain solutions,delhi,Factor[e] Ventures,Seed/Angel,6.264
645,2017-08-09,DoodhWala,ecommerce,Online milk delivery,bangalore,Tom Varkey,Seed/Angel,0.0
646,2017-08-10,Stayabode,ecommerce,Co-Living space aggregator,bangalore,"Incubate Fund, Sanjay Shenoy, Mridul Upreti,",PrivateEquity,0.0
647,2017-08-11,Flipkart,ecommerce,Online Marketplace,bangalore,Softbank,PrivateEquity,20000.0
648,2017-08-11,Moong Labs,tech,Mobile games developer,delhi,Nazara Games,PrivateEquity,0.0
649,2017-08-11,Ola Cabs,ecommerce,App based cab aggregation Service,delhi,Tekne Capital Management,PrivateEquity,288.0
650,2017-08-14,Sports Flashes,ecommerce,Sports Content Mobile App,delhi,"Bennett, Coleman and Company Ltd (BCCL),",PrivateEquity,0.0
651,2017-08-14,Digilend,tech,Personal Loans & EMI solutions platform,mumbai,"InCred Finance, Fullerton India Credit Company Ltd",Seed/Angel,2.496
652,2017-08-15,KNAB Finance,ecommerce,Unsecured Small Business Loans,bangalore,"InCred, Krishnakumar Natarajan, Ravi Bhardwaj",Seed/Angel,3.08
653,2017-08-17,Get Simpl,ecommerce,Payment Solution Mobile app,mumbai,"Green Visor Capital LP II, IA Venture Strategies Fund II LP, Boillot Family Trust, Russell M Byrne, The Oliver R. Grace, Jr. Millennium Trust, SF Capital Investments LP",Seed/Angel,0.0
654,2017-08-20,Rootefy,ecommerce,Building material online store,delhi,"Abhinav Gupta,",Seed/Angel,1.496
655,2017-08-21,Uniphore,tech,speech recognition startup,chennai,IDG Ventures,PrivateEquity,54.4
656,2017-08-21,Cerebroz,ecommerce,E-Tech platform,vadodara,Undisclosed HNI\\xe2\\x80\\x99s,Seed/Angel,5.872
657,2017-08-22,Flochat,ecommerce,instant messaging platform,mumbai,"iSquare Global,",Seed/Angel,0.0
658,2017-08-22,EasyGov,ecommerce,Govt service application portal,delhi,"Social Alpha, Rajan Anandan, Rajeev Ahuja, Kshitij Arora",Seed/Angel,0.0
659,2017-08-23,Milk Basket,ecommerce,Online Grocery platform,delhi,Blume Ventures. Lenovo Capital and Incubator Group (LCIG),Seed/Angel,0.0
660,2017-08-23,Dhruva,tech,Cloud data protection and management solutions,pune,"Riverwood Capital, Sequoia Capital India, Nexus Venture Partners, Tenaya Capital",PrivateEquity,640.0
661,2017-08-23,Bombay Shaving Company,ecommerce,Men Grooming product etailer,delhi,Fireside Ventures,PrivateEquity,18.4
662,2017-08-23,Awign,tech,Operations and manpower outsourcing,bangalore,"IIT Ropar, Imanpreet Singh Arora, Sidharth Rozario, Saurabh Abichandani, Shikhar Gupta,",Seed/Angel,0.0
663,2017-08-23,Indiez,tech,Software & Mobile app development platform,bangalore,Haresh Chawla,Seed/Angel,4.0
664,2017-08-24,Ezetap,tech,mPOS solutions provider,bangalore,"JS Capital Management, Social Capital, Horizons Ventures,",PrivateEquity,128.0
665,2017-08-25,Ink Monk,ecommerce,Online printing marketplace,chennai,"VAMM Ventures, Raksul, Dena",Seed/Angel,6.0
666,2017-08-25,Medinfi,ecommerce,Online Doctor Discovery Platform,bangalore,"PBS Srinivas, Vinod Martin,",Seed/Angel,1.0
667,2017-08-28,Mobikon,tech,Restaurant & Hotel CRM platform,pune,"Sistema Asia Fund, C31 Ventures, Qualgro.",PrivateEquity,56.0
668,2017-08-29,CureFit,ecommerce,End to End health and wellness platform.,bangalore,"Accel Partners, IDG Ventures, Kalaari Capital,\\xc2\\xa0 UC-RNT fund",PrivateEquity,200.0
669,2017-08-29,Doxper,tech,Healthtech IoT platform,mumbai,"idal Health, growx ventures, Capier Investments, Globevestor & others",Seed/Angel,6.0
670,2017-08-29,Fieldassist,tech,SAAS based sales force automation services,delhi,Small Industries Development Bank of India (SIDBI),DebtFunding,0.0
671,2017-08-30,Treebo,ecommerce,Budget Hotel Aggregator platform,bangalore,"Ward Ferry Management and Karst Peak Capital,",PrivateEquity,272.0
672,2017-08-30,MedGenome,tech,Genomics Research and Diagnostics Solutions,bangalore,"Sequoia India, Sofina s.a., Zodius Capital, Kris Gopalakrishnan, Lakshmi Narayanan,",PrivateEquity,240.0
673,2017-07-01,Billion Loans,ecommerce,Peer to Peer Lending platform,bangalore,Reliance Corporate Advisory Services Ltd,Seed/Angel,8.0
674,2017-07-03,Ecolibriumenergy,tech,Energy management solutions provider,ahemadabad,"Infuse Ventures, JLL",PrivateEquity,20.8
675,2017-07-04,Droom,ecommerce,Online marketplace for automobiles,delhi,"Asset Management (Asia) Ltd, Digital Garage Inc",PrivateEquity,160.0
676,2017-07-05,Jumbotail,ecommerce,online marketplace for food and grocery,bangalore,"Kalaari Capital, Nexus India Capital Advisors",PrivateEquity,68.0
677,2017-07-05,Moglix,ecommerce,B2B marketplace for Industrial products,delhi,"International Finance Corporation, Rocketship, Accel Partners, Jungle Ventures, Shailesh Rao, Venture Highway",PrivateEquity,96.0
678,2017-07-05,Timesaverz,ecommerce,Hyperlocal home services provider,mumbai,BCCL,PrivateEquity,8.0
679,2017-07-06,Minjar,tech,Cloud Solutions provider,bangalore,"Blume Ventures, Contrarian Capital India Partners, Emergent Ventures India, Pallav Nadhani, Ashish Gupta, Sharad Sharma, Sirion Labs",Seed/Angel,0.0
680,2017-07-06,MyCity4kids,ecommerce,parenting blog and kids\\xe2\\x80\\x99 events discovery platform,delhi,undisclosed,Seed/Angel,0.0
681,2017-07-07,Clip App,ecommerce,Digital Media Video platform,bangalore,"India Quotient, Shunwei Capital",Seed/Angel,8.0
682,2017-07-07,Upwardly,ecommerce,MF investment platform,bangalore,"Sreeram Iyer, Suvo Sarkar, Anita Gupta, Likemind Ventures",Seed/Angel,0.0
683,2017-07-10,Autorox,tech,Workshop Management Software Platform,hyderabad,Mitsui & Co.,PrivateEquity,24.0
684,2017-07-11,Fabogo,ecommerce,Salon & Spa Aggregation & Discovery platform,pune,Dunamis Ventures Pte Ltd,PrivateEquity,18.0
685,2017-07-11,Flickstree,ecommerce,Video Content Discovery Platform,mumbai,"Venture Catalysts, Sourav Ganguly, Ankit Aditya, Moksh Sports Ventures",Seed/Angel,3.712
686,2017-07-11,Design Cafe,ecommerce,Online Interior Design platform,bangalore,"Fireside Ventures, Apurva Salarpuria, Sidharth Pansari, Sprout Capital",Seed/Angel,0.0
687,2017-07-12,Innoviti,tech,Digital payments solutions,bangalore,"SBI-FMO Fund, Bessemer Venture Partners, Catamaran Ventures",PrivateEquity,148.0
688,2017-07-12,VDeliver,transport_mobility,Door Step Delivery platform,hyderabad,"Corvus Ventures, MAPE Advisory Group",PrivateEquity,0.0
689,2017-07-12,Bottr,tech,Chatbot creation tool,bangalore,"500 Startups, Purvi Capital, Rajan Anandan, Abhishek Gupta",Seed/Angel,0.0
690,2017-07-12,Arcatron,tech,Next Gen Mobility device manufacturer,pune,Indian Angel Network,Seed/Angel,0.0
691,2017-07-14,QwikSpec,tech,Construction site operations and analytics platform,bangalore,"Brigade Innovations LLP, TV Mohandas Pai, Suhail Rahman, Bobby Reddy, M George Oommen",Seed/Angel,4.32
692,2017-07-14,Chumbak,ecommerce,Designer consumer products Marketplace,bangalore,Blacksoil Capital Pvt. Ltd,PrivateEquity,13.6
693,2017-07-17,Increff,tech,Sales Solutions for Fashion Brands,bangalore,"Sequoia Capital, Grey Orange, Rajesh Ramaiah, Anshuman Das, Rishi Das",Seed/Angel,16.0
694,2017-07-17,Vayana,tech,Enterprise Banking Solutions,pune,"IDG Ventures India Advisors, Jungle Ventures",PrivateEquity,32.0
695,2017-07-18,MObiquest,tech,Mobile Services & Solutions,delhi,One97 Communication Ltd,PrivateEquity,0.0
696,2017-07-18,Ambee,ecommerce,Ambulance Aggregation Services,hyderabad,"Uber Technologies Inc, Amaya Capital LLP",Seed/Angel,0.0
697,2017-07-18,Ideal Insurance,ecommerce,Online Insurance platform,kolkata,Xelpmoc,Seed/Angel,0.0
698,2017-07-18,Hypernova Interactive,tech,Mobile games creator,bangalore,Kae Capital,Seed/Angel,0.0
699,2017-07-19,Rentomojo,ecommerce,Consumer Leasing Platform,bangalore,"ain Capital Ventures, Renaud Laplanche",PrivateEquity,80.0
700,2017-07-19,AirCTO,ecommerce,AI powered recruitment platform,bangalore,Francesco Cara,Seed/Angel,0.0
